"id","imdb_id","popularity","budget","revenue","original_title","cast","homepage","director","tagline","keywords","overview","runtime","genres","production_companies","release_date","vote_count","vote_average","release_year","budget_adj","revenue_adj"
289239,"tt3138192",0.094574,0,0,"Mostly Ghostly: Have You Met My Ghoulfriend?","Ryan Ochoa|Eric Allan Kramer|Calum Worthy|Roshon Fegan|Gigi Rice","https://www.facebook.com/MG2.haveyoumetmyghoulfriend","Peter Hewitt","A spook-tacular family adventure!","halloween|sequel|based on a children's book|ghost","Bella Thorne, Madison Pettis and Ryan Ochoa lead an ensemble cast in this spook-tacular adventure with new ghosts, new thrills, and the return of some old friends. Max (Ochoa) only has eyes for Cammy (Thorne), the smart, popular redhead at school. When Max finally scores a date with Cammy on Halloween, Phears, an evil ghost with plans on taking over the world, unleashes his ghouls and things go haywire. With the help of his ghostly pals, Tara and Nicky, can Max thwart Phears' evil plot, help reunite his ghost friends with their long-lost parents and still make his date with Cammy on Halloween? R.L. Stine's Mostly Ghostly: Have You Met My Ghoulfriend? is a frightful family delight!",91,"Fantasy","Lookout Entertainment|Commotion Pictures","9/2/2014",16,5.2,2014,0,0
289239,"tt3138192",0.094574,0,0,"Mostly Ghostly: Have You Met My Ghoulfriend?","Ryan Ochoa|Eric Allan Kramer|Calum Worthy|Roshon Fegan|Gigi Rice","https://www.facebook.com/MG2.haveyoumetmyghoulfriend","Peter Hewitt","A spook-tacular family adventure!","halloween|sequel|based on a children's book|ghost","Bella Thorne, Madison Pettis and Ryan Ochoa lead an ensemble cast in this spook-tacular adventure with new ghosts, new thrills, and the return of some old friends. Max (Ochoa) only has eyes for Cammy (Thorne), the smart, popular redhead at school. When Max finally scores a date with Cammy on Halloween, Phears, an evil ghost with plans on taking over the world, unleashes his ghouls and things go haywire. With the help of his ghostly pals, Tara and Nicky, can Max thwart Phears' evil plot, help reunite his ghost friends with their long-lost parents and still make his date with Cammy on Halloween? R.L. Stine's Mostly Ghostly: Have You Met My Ghoulfriend? is a frightful family delight!",91,"Horror","Lookout Entertainment|Commotion Pictures","9/2/2014",16,5.2,2014,0,0
242754,"tt2761630",0.093377,0,0,"Klondike","Richard Madden|Abbie Cornish|Sam Shepard|Tim Roth|Tim Blake Nelson","http://www.klondiketv.com","Simon Cellan Jones","Stake your claim.","gold rush|tv mini-series","The story centers on the friendship of two adventurers, Bill Haskell and Byron Epstein, as they travel west during the Klondike Gold Rush. Along the way they ""must navigate harsh conditions, unpredictable weather and desperate, dangerous characters,"" including mill owner Belinda Mulrooney and aspiring writer Jack London.",285,"Drama","Scott Free Productions|Discovery Channel|E1 Entertainment U.S.|Nomadic Pictures","1/20/2014",17,6.7,2014,0,0
242754,"tt2761630",0.093377,0,0,"Klondike","Richard Madden|Abbie Cornish|Sam Shepard|Tim Roth|Tim Blake Nelson","http://www.klondiketv.com","Simon Cellan Jones","Stake your claim.","gold rush|tv mini-series","The story centers on the friendship of two adventurers, Bill Haskell and Byron Epstein, as they travel west during the Klondike Gold Rush. Along the way they ""must navigate harsh conditions, unpredictable weather and desperate, dangerous characters,"" including mill owner Belinda Mulrooney and aspiring writer Jack London.",285,"History","Scott Free Productions|Discovery Channel|E1 Entertainment U.S.|Nomadic Pictures","1/20/2014",17,6.7,2014,0,0
252444,"tt2043865",0.067359,0,0,"CÃ¡sese quien pueda","Martha Higareda|Miri Higareda|Luis Gerardo MÃ©ndez|Michel Brown|Juan Pablo Medina","http://www.casesequienpueda.com/","Marco Polo Constandse","The wedding justifies the means","wedding","â€œCÃ¡sese quien puedaâ€, is a romantic comedy placed in Mexico City and in the Quintana Roo jungles. The story tells about two sisters with completely different goals in life: one of them wants to get married, and the other wants to succeed in her professional career; but life will take them to completely unknown and new paths. Ana Paula (Martha Higareda) is about to get married when she finds out her fiancÃ© is cheating on her with her own cousin. That night, after many shots of tequila, Ana Paula ends up falling asleep in the back of a truck owned by a worker who that same night goes back to his hometown, a small village in Quintana Roo.",95,"Comedy","Sin Sentido Films|Selva Pictures","2/15/2014",21,6.7,2014,0,0
252444,"tt2043865",0.067359,0,0,"CÃ¡sese quien pueda","Martha Higareda|Miri Higareda|Luis Gerardo MÃ©ndez|Michel Brown|Juan Pablo Medina","http://www.casesequienpueda.com/","Marco Polo Constandse","The wedding justifies the means","wedding","â€œCÃ¡sese quien puedaâ€, is a romantic comedy placed in Mexico City and in the Quintana Roo jungles. The story tells about two sisters with completely different goals in life: one of them wants to get married, and the other wants to succeed in her professional career; but life will take them to completely unknown and new paths. Ana Paula (Martha Higareda) is about to get married when she finds out her fiancÃ© is cheating on her with her own cousin. That night, after many shots of tequila, Ana Paula ends up falling asleep in the back of a truck owned by a worker who that same night goes back to his hometown, a small village in Quintana Roo.",95,"Romance","Sin Sentido Films|Selva Pictures","2/15/2014",21,6.7,2014,0,0
290336,"tt2208568",0.072637,0,0,"Montana","Michelle Fairley|Lars Mikkelsen|Ashley Walters|Zlatko BuriÄ‡|Adam Deacon","http://www.molifilms.com/montana","Mo Ali","Raised in the streets, trained by an assassin.","london|assassin|serbian|commando|revenge plot","In the mean streets of London's East End, a former Serbian commando and a fourteen-year old boy plot revenge against a powerful crime lord and his ruthless lieutenants. As our heroes prepare to take on their enemies, the boy is mentored in the dark arts of assassination and learns the true meaning of friendship, honor and respect.",108,"Thriller","Moli Films","10/5/2014",18,6.5,2014,0,0
290336,"tt2208568",0.072637,0,0,"Montana","Michelle Fairley|Lars Mikkelsen|Ashley Walters|Zlatko BuriÄ‡|Adam Deacon","http://www.molifilms.com/montana","Mo Ali","Raised in the streets, trained by an assassin.","london|assassin|serbian|commando|revenge plot","In the mean streets of London's East End, a former Serbian commando and a fourteen-year old boy plot revenge against a powerful crime lord and his ruthless lieutenants. As our heroes prepare to take on their enemies, the boy is mentored in the dark arts of assassination and learns the true meaning of friendship, honor and respect.",108,"Crime","Moli Films","10/5/2014",18,6.5,2014,0,0
290336,"tt2208568",0.072637,0,0,"Montana","Michelle Fairley|Lars Mikkelsen|Ashley Walters|Zlatko BuriÄ‡|Adam Deacon","http://www.molifilms.com/montana","Mo Ali","Raised in the streets, trained by an assassin.","london|assassin|serbian|commando|revenge plot","In the mean streets of London's East End, a former Serbian commando and a fourteen-year old boy plot revenge against a powerful crime lord and his ruthless lieutenants. As our heroes prepare to take on their enemies, the boy is mentored in the dark arts of assassination and learns the true meaning of friendship, honor and respect.",108,"Action","Moli Films","10/5/2014",18,6.5,2014,0,0
290336,"tt2208568",0.072637,0,0,"Montana","Michelle Fairley|Lars Mikkelsen|Ashley Walters|Zlatko BuriÄ‡|Adam Deacon","http://www.molifilms.com/montana","Mo Ali","Raised in the streets, trained by an assassin.","london|assassin|serbian|commando|revenge plot","In the mean streets of London's East End, a former Serbian commando and a fourteen-year old boy plot revenge against a powerful crime lord and his ruthless lieutenants. As our heroes prepare to take on their enemies, the boy is mentored in the dark arts of assassination and learns the true meaning of friendship, honor and respect.",108,"Drama","Moli Films","10/5/2014",18,6.5,2014,0,0
284470,"tt3715406",0.072514,0,0,"Atari: Game Over","Nolan Bushnell|Howard Scott Warshaw|Manny Gerard|Joe Lewandowski|Paul Sanchez","http://video.xbox.com/movie/atari-game-over/4b8575c6-bd05-48e8-92c9-c61ba57e8025","Zak Penn","Truth is stranger than legend...","video game|history|atari|landfill","The Xbox Originals documentary that chronicles the fall of the Atari Corporation through the lens of one of the biggest mysteries of all time, dubbed â€œThe Great Video Game Burial of 1983.â€ Rumor claims that millions of returned and unsold E.T. cartridges were buried in the desert, but what really happened there?",66,"Documentary","Xbox Entertainment Studios","11/19/2014",65,6.7,2014,0,0
283330,"tt3090634",0.069212,0,65460,"Eden","FÃ©lix de Givry|Brady Corbet|Greta Gerwig|ArsinÃ©e Khanjian|Pauline Ã‰tienne","https://www.facebook.com/thefilmEden","Mia Hansen-LÃ¸ve","When You Start A Revolution, The Hardest Beat To Find Is Your Own","paris|france|dj|woman director","Paul, a teenager in the underground scene of early-nineties Paris, forms a DJ collective with his friends and together they plunge into the nightlife of sex, drugs, and endless music.",131,"Drama","France 2 (FR2)|Blue Film|Ad Vitim Distribution|C.G. Cinema","11/19/2014",26,5.4,2014,0,60294.62018
283330,"tt3090634",0.069212,0,65460,"Eden","FÃ©lix de Givry|Brady Corbet|Greta Gerwig|ArsinÃ©e Khanjian|Pauline Ã‰tienne","https://www.facebook.com/thefilmEden","Mia Hansen-LÃ¸ve","When You Start A Revolution, The Hardest Beat To Find Is Your Own","paris|france|dj|woman director","Paul, a teenager in the underground scene of early-nineties Paris, forms a DJ collective with his friends and together they plunge into the nightlife of sex, drugs, and endless music.",131,"Music","France 2 (FR2)|Blue Film|Ad Vitim Distribution|C.G. Cinema","11/19/2014",26,5.4,2014,0,60294.62018
297462,"tt2048824",0.068642,0,0,"Old Fashioned","Elizabeth Roberts|Rik Swartzwelder|LeJon Woods|Tyler Hollinger|Dorothy Silver","http://www.oldfashionedmovie.com/","Rik Swartzwelder","Chivalry make a comeback.","free spirit|frat boy","A romantic-drama, OLD FASHIONED centers on Clay Walsh, a former frat boy who gives up his carousing and now runs an antique shop in a small Midwestern college town. There, he has become notorious for his lofty and outdated theories on love and romance. When Amber Hewson, a free-spirited young woman with a restless soul, drifts into the area and rents the apartment above his shop, she finds herself surprisingly drawn to his noble ideas, which are new and intriguing to her. And Clay, though he tries to fight and deny it, simply cannot resist being attracted to her spontaneous and passionate embrace of life. Ultimately, Clay must step out from behind his relational theories, and Amber must overcome her own fears and deep wounds, as the two of them, together, attempt the impossible: an â€œold-fashionedâ€ courtship in contemporary America.",115,"Romance","Motion Picture Pro Studios|Skoche Films","10/18/2014",12,6.6,2014,0,0
297462,"tt2048824",0.068642,0,0,"Old Fashioned","Elizabeth Roberts|Rik Swartzwelder|LeJon Woods|Tyler Hollinger|Dorothy Silver","http://www.oldfashionedmovie.com/","Rik Swartzwelder","Chivalry make a comeback.","free spirit|frat boy","A romantic-drama, OLD FASHIONED centers on Clay Walsh, a former frat boy who gives up his carousing and now runs an antique shop in a small Midwestern college town. There, he has become notorious for his lofty and outdated theories on love and romance. When Amber Hewson, a free-spirited young woman with a restless soul, drifts into the area and rents the apartment above his shop, she finds herself surprisingly drawn to his noble ideas, which are new and intriguing to her. And Clay, though he tries to fight and deny it, simply cannot resist being attracted to her spontaneous and passionate embrace of life. Ultimately, Clay must step out from behind his relational theories, and Amber must overcome her own fears and deep wounds, as the two of them, together, attempt the impossible: an â€œold-fashionedâ€ courtship in contemporary America.",115,"Drama","Motion Picture Pro Studios|Skoche Films","10/18/2014",12,6.6,2014,0,0
147778,"tt1942971",0.064238,0,0,"Showrunners: The Art of Running a TV Show","Joss Whedon|J.J. Abrams|Steven S. DeKnight|Ronald D. Moore|Jane Espenson","http://www.showrunnersthemovie.com/","Des Doyle","Their Vision Is Television","television|production","â€œShowrunnersâ€ is the first ever feature length documentary film to explore the fascinating world of US television showrunners and the creative forces aligned around them. These are the people responsible for creating, writing and overseeing every element of production on one of the United Stateâ€™s biggest exports â€“ television drama and comedy series.  Often described as the most complex job in the entertainment business, a showrunner is the chief writer / producer on a TV series and, in most instances, the showâ€™s creator. Battling daily between art and commerce, showrunners manage every aspect of a TV showâ€™s development and production: creative, financial and logistical.",76,"Documentary","Black Sheep Films","10/17/2014",22,6.3,2014,0,0
295588,"tt2304459",0.048917,0,0,"23 Blast","Mark Hapka|Bram Hoover|Stephen Lang|Max Adler|Alexa PenaVega","http://www.23blast.com","Dylan Baker","Vision Comes from Within","sport|family","When a high school football star is suddenly stricken with irreversible total blindness, he must decide whether to live a safe handicapped life or bravely return to the life he once knew and the sport he still loves.",98,"Drama","Toy Gun Films|Touchdown Productions","10/24/2014",11,6,2014,0,0
256503,"tt3549508",0.042677,0,0,"Nas: Time Is Illmatic","Nas|Alicia Keys|Busta Rhymes|Q-Tip|Pete Rock","http://www.timeisillmatic.com/â€Ž","One9","The journey. The music. The legacy.","rap music|music documentary","Time Is Illmatic is a feature length documentary film that delves deep into the making of Nas' 1994 debut album, Illmatic, and the social conditions that influenced its creation.",74,"Documentary","Tribeca Film|Illa Films","4/4/2014",19,6.9,2014,0,0
256503,"tt3549508",0.042677,0,0,"Nas: Time Is Illmatic","Nas|Alicia Keys|Busta Rhymes|Q-Tip|Pete Rock","http://www.timeisillmatic.com/â€Ž","One9","The journey. The music. The legacy.","rap music|music documentary","Time Is Illmatic is a feature length documentary film that delves deep into the making of Nas' 1994 debut album, Illmatic, and the social conditions that influenced its creation.",74,"Music","Tribeca Film|Illa Films","4/4/2014",19,6.9,2014,0,0
286372,"tt1791681",0.037459,3250000,0,"Treehouse","J. Michael Trautmann|Dana Melanie|Daniel Fredrick|Clint James|Victoria Spencer Smith","http://www.imdb.com/title/tt1791681/","Michael G. Bartlett","No kids allowed","kidnapping|brutality|violence|teenager|discovery","A teenage boy discovers the perpetrators of several brutal kidnappings in his home town.",0,"Thriller","Tiberius Film","10/20/2014",16,3.4,2014,2993545.915,0
286372,"tt1791681",0.037459,3250000,0,"Treehouse","J. Michael Trautmann|Dana Melanie|Daniel Fredrick|Clint James|Victoria Spencer Smith","http://www.imdb.com/title/tt1791681/","Michael G. Bartlett","No kids allowed","kidnapping|brutality|violence|teenager|discovery","A teenage boy discovers the perpetrators of several brutal kidnappings in his home town.",0,"Horror","Tiberius Film","10/20/2014",16,3.4,2014,2993545.915,0
286372,"tt1791681",0.037459,3250000,0,"Treehouse","J. Michael Trautmann|Dana Melanie|Daniel Fredrick|Clint James|Victoria Spencer Smith","http://www.imdb.com/title/tt1791681/","Michael G. Bartlett","No kids allowed","kidnapping|brutality|violence|teenager|discovery","A teenage boy discovers the perpetrators of several brutal kidnappings in his home town.",0,"Mystery","Tiberius Film","10/20/2014",16,3.4,2014,2993545.915,0
203819,"tt2167266",0.027994,0,4878242,"Tracks","Mia Wasikowska|Adam Driver|Emma Booth|Jessica Tovey|Lily Pearl","http://tracks-movie.com/","John Curran","Leave everything behind.","biography|australia|based on true story|desert|outback","Accompanied only by her faithful dog and four camels, an Australian satisfies her craving for solitude by embarking on a solo trip across the desert from Alice Springs to the Indian Ocean.",112,"Adventure","See-Saw Films","3/6/2014",132,7,2014,0,4493305.05
203819,"tt2167266",0.027994,0,4878242,"Tracks","Mia Wasikowska|Adam Driver|Emma Booth|Jessica Tovey|Lily Pearl","http://tracks-movie.com/","John Curran","Leave everything behind.","biography|australia|based on true story|desert|outback","Accompanied only by her faithful dog and four camels, an Australian satisfies her craving for solitude by embarking on a solo trip across the desert from Alice Springs to the Indian Ocean.",112,"Drama","See-Saw Films","3/6/2014",132,7,2014,0,4493305.05
291155,"tt3701804",0.005725,0,0,"Fat, Sick & Nearly Dead 2","Joe Cross","http://fatsickandnearlydead2.com/","Kurt Engfehr","Get Your JUICE ON!","lifestyle|diet|sequel|advocacy","Joe Cross took viewers on his journey from overweight and sick to healthy and fit via a 60-day juice fast in the award-winning Fat Sick and Nearly Dead. With Fat, Sick &amp; Nearly Dead 2, he looks at keeping healthy habits long-term.",89,"Documentary","Reboot USA","9/18/2014",14,6.5,2014,0,0
298653,"tt2726270",0.011229,0,0,"Berkshire County","Alysa King|Madison Ferguson|Christophe Gallander|Samora Smallwood|Bart Rochon","http://www.berkshirecounty-themovie.com/","Audrey Cummings","This little piggy came home...","babysitter|halloween|high school|horror|home invasion","Kylie Winters, a bullied and self-loathing teen, reluctantly agrees to babysit at an isolated country mansion on Halloween night. When a small boy in a pig mask appears at the door trick-or-treating, Kylie's night transforms into a horrifying and violent cat-and-mouse game. She must go beyond what she ever thought possible if she and the children are to survive the night.",83,"Horror","A71 Productions|Narrow Edge Productions|High Star Entertainment","10/5/2014",15,5.5,2014,0,0
298653,"tt2726270",0.011229,0,0,"Berkshire County","Alysa King|Madison Ferguson|Christophe Gallander|Samora Smallwood|Bart Rochon","http://www.berkshirecounty-themovie.com/","Audrey Cummings","This little piggy came home...","babysitter|halloween|high school|horror|home invasion","Kylie Winters, a bullied and self-loathing teen, reluctantly agrees to babysit at an isolated country mansion on Halloween night. When a small boy in a pig mask appears at the door trick-or-treating, Kylie's night transforms into a horrifying and violent cat-and-mouse game. She must go beyond what she ever thought possible if she and the children are to survive the night.",83,"Thriller","A71 Productions|Narrow Edge Productions|High Star Entertainment","10/5/2014",15,5.5,2014,0,0
11,"tt0076759",12.037933,1.1e+07,775398007,"Star Wars","Mark Hamill|Harrison Ford|Carrie Fisher|Peter Cushing|Alec Guinness","http://www.starwars.com/films/star-wars-episode-iv-a-new-hope","George Lucas","A long time ago in a galaxy far, far away...","android|galaxy|hermit|death star|lightsaber","Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.",121,"Adventure","Lucasfilm|Twentieth Century Fox Film Corporation","3/20/1977",4428,7.9,1977,39575591.36,2789712242
11,"tt0076759",12.037933,1.1e+07,775398007,"Star Wars","Mark Hamill|Harrison Ford|Carrie Fisher|Peter Cushing|Alec Guinness","http://www.starwars.com/films/star-wars-episode-iv-a-new-hope","George Lucas","A long time ago in a galaxy far, far away...","android|galaxy|hermit|death star|lightsaber","Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.",121,"Action","Lucasfilm|Twentieth Century Fox Film Corporation","3/20/1977",4428,7.9,1977,39575591.36,2789712242
11,"tt0076759",12.037933,1.1e+07,775398007,"Star Wars","Mark Hamill|Harrison Ford|Carrie Fisher|Peter Cushing|Alec Guinness","http://www.starwars.com/films/star-wars-episode-iv-a-new-hope","George Lucas","A long time ago in a galaxy far, far away...","android|galaxy|hermit|death star|lightsaber","Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.",121,"Science Fiction","Lucasfilm|Twentieth Century Fox Film Corporation","3/20/1977",4428,7.9,1977,39575591.36,2789712242
691,"tt0076752",2.379469,1.4e+07,185438673,"The Spy Who Loved Me","Roger Moore|Barbara Bach|Curd JÃ¼rgens|Richard Kiel|Caroline Munro","http://www.mgm.com/view/movie/1891/The-Spy-Who-Loved-Me/","Lewis Gilbert","It's the BIGGEST. It's the BEST. It's BOND. And B-E-Y-O-N-D.","london|submarine|england|assassination|spy","Russian and British submarines with nuclear missiles on board both vanish from sight without a trace. England and Russia both blame each other as James Bond tries to solve the riddle of the disappearing ships. But the KGB also has an agent on the case.",125,"Adventure","Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq","7/7/1977",279,6.2,1977,50368934.46,667167740.4
691,"tt0076752",2.379469,1.4e+07,185438673,"The Spy Who Loved Me","Roger Moore|Barbara Bach|Curd JÃ¼rgens|Richard Kiel|Caroline Munro","http://www.mgm.com/view/movie/1891/The-Spy-Who-Loved-Me/","Lewis Gilbert","It's the BIGGEST. It's the BEST. It's BOND. And B-E-Y-O-N-D.","london|submarine|england|assassination|spy","Russian and British submarines with nuclear missiles on board both vanish from sight without a trace. England and Russia both blame each other as James Bond tries to solve the riddle of the disappearing ships. But the KGB also has an agent on the case.",125,"Action","Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq","7/7/1977",279,6.2,1977,50368934.46,667167740.4
691,"tt0076752",2.379469,1.4e+07,185438673,"The Spy Who Loved Me","Roger Moore|Barbara Bach|Curd JÃ¼rgens|Richard Kiel|Caroline Munro","http://www.mgm.com/view/movie/1891/The-Spy-Who-Loved-Me/","Lewis Gilbert","It's the BIGGEST. It's the BEST. It's BOND. And B-E-Y-O-N-D.","london|submarine|england|assassination|spy","Russian and British submarines with nuclear missiles on board both vanish from sight without a trace. England and Russia both blame each other as James Bond tries to solve the riddle of the disappearing ships. But the KGB also has an agent on the case.",125,"Thriller","Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq","7/7/1977",279,6.2,1977,50368934.46,667167740.4
250480,"tt0076363",0.912502,0,0,"The Many Adventures of Winnie the Pooh","Sebastian Cabot|Sterling Holloway|Paul Winchell|Junius Matthews|Barbara Luddy","http://movies.disney.com/winnie-the-pooh","John Lounsbery|Wolfgang Reitherman","Hip Hip Poohray!","dream sequence|winnie the pooh|cartoon bear|cartoon tiger","Whether weâ€™re young or forever young at heart, the Hundred Acre Wood calls to that place in each of us that still believes in magic. Join pals Pooh, Piglet, Kanga, Roo, Owl, Rabbit, Tigger and Christopher Robin as they enjoy their days together and sing their way through adventures.",74,"Animation","Walt Disney Productions","3/11/1977",75,7.1,1977,0,0
250480,"tt0076363",0.912502,0,0,"The Many Adventures of Winnie the Pooh","Sebastian Cabot|Sterling Holloway|Paul Winchell|Junius Matthews|Barbara Luddy","http://movies.disney.com/winnie-the-pooh","John Lounsbery|Wolfgang Reitherman","Hip Hip Poohray!","dream sequence|winnie the pooh|cartoon bear|cartoon tiger","Whether weâ€™re young or forever young at heart, the Hundred Acre Wood calls to that place in each of us that still believes in magic. Join pals Pooh, Piglet, Kanga, Roo, Owl, Rabbit, Tigger and Christopher Robin as they enjoy their days together and sing their way through adventures.",74,"Family","Walt Disney Productions","3/11/1977",75,7.1,1977,0,0
19995,"tt0499549",9.432768,2.37e+08,2781505847,"Avatar","Sam Worthington|Zoe Saldana|Sigourney Weaver|Stephen Lang|Michelle Rodriguez","http://www.avatarmovie.com/","James Cameron","Enter the World of Pandora.","culture clash|future|space war|space colony|society","In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",162,"Action","Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Lightstorm Entertainment","12/10/2009",8458,7.1,2009,240886902.9,2827123750
19995,"tt0499549",9.432768,2.37e+08,2781505847,"Avatar","Sam Worthington|Zoe Saldana|Sigourney Weaver|Stephen Lang|Michelle Rodriguez","http://www.avatarmovie.com/","James Cameron","Enter the World of Pandora.","culture clash|future|space war|space colony|society","In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",162,"Adventure","Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Lightstorm Entertainment","12/10/2009",8458,7.1,2009,240886902.9,2827123750
19995,"tt0499549",9.432768,2.37e+08,2781505847,"Avatar","Sam Worthington|Zoe Saldana|Sigourney Weaver|Stephen Lang|Michelle Rodriguez","http://www.avatarmovie.com/","James Cameron","Enter the World of Pandora.","culture clash|future|space war|space colony|society","In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",162,"Fantasy","Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Lightstorm Entertainment","12/10/2009",8458,7.1,2009,240886902.9,2827123750
19995,"tt0499549",9.432768,2.37e+08,2781505847,"Avatar","Sam Worthington|Zoe Saldana|Sigourney Weaver|Stephen Lang|Michelle Rodriguez","http://www.avatarmovie.com/","James Cameron","Enter the World of Pandora.","culture clash|future|space war|space colony|society","In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",162,"Science Fiction","Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Lightstorm Entertainment","12/10/2009",8458,7.1,2009,240886902.9,2827123750
16869,"tt0361748",6.098027,7e+07,319131050,"Inglourious Basterds","Brad Pitt|MÃ©lanie Laurent|Christoph Waltz|Eli Roth|Michael Fassbender","http://www.inglouriousbasterds-movie.com/","Quentin Tarantino","Once upon a time in Nazi occupied France...","paris|guerilla|cinema|self sacrifice|dynamite","In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",153,"Drama","Universal Pictures|A Band Apart|Zehnte Babelsberg|Visiona Romantica","8/18/2009",3969,7.7,2009,71148030.39,324364937.8
16869,"tt0361748",6.098027,7e+07,319131050,"Inglourious Basterds","Brad Pitt|MÃ©lanie Laurent|Christoph Waltz|Eli Roth|Michael Fassbender","http://www.inglouriousbasterds-movie.com/","Quentin Tarantino","Once upon a time in Nazi occupied France...","paris|guerilla|cinema|self sacrifice|dynamite","In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",153,"Action","Universal Pictures|A Band Apart|Zehnte Babelsberg|Visiona Romantica","8/18/2009",3969,7.7,2009,71148030.39,324364937.8
16869,"tt0361748",6.098027,7e+07,319131050,"Inglourious Basterds","Brad Pitt|MÃ©lanie Laurent|Christoph Waltz|Eli Roth|Michael Fassbender","http://www.inglouriousbasterds-movie.com/","Quentin Tarantino","Once upon a time in Nazi occupied France...","paris|guerilla|cinema|self sacrifice|dynamite","In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",153,"Thriller","Universal Pictures|A Band Apart|Zehnte Babelsberg|Visiona Romantica","8/18/2009",3969,7.7,2009,71148030.39,324364937.8
16869,"tt0361748",6.098027,7e+07,319131050,"Inglourious Basterds","Brad Pitt|MÃ©lanie Laurent|Christoph Waltz|Eli Roth|Michael Fassbender","http://www.inglouriousbasterds-movie.com/","Quentin Tarantino","Once upon a time in Nazi occupied France...","paris|guerilla|cinema|self sacrifice|dynamite","In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",153,"War","Universal Pictures|A Band Apart|Zehnte Babelsberg|Visiona Romantica","8/18/2009",3969,7.7,2009,71148030.39,324364937.8
767,"tt0417741",5.076472,2.5e+08,933959197,"Harry Potter and the Half-Blood Prince","Daniel Radcliffe|Rupert Grint|Emma Watson|Tom Felton|Julie Walters","http://harrypotter.warnerbros.com/harrypotterandthehalf-bloodprince/dvd/index.html","David Yates","Dark Secrets Revealed","witch|broom|school of witchcraft|magic wand|magic broomstick","As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.",153,"Adventure","Warner Bros.|Heyday Films","7/7/2009",3220,7.3,2009,254100108.5,949276533.3
767,"tt0417741",5.076472,2.5e+08,933959197,"Harry Potter and the Half-Blood Prince","Daniel Radcliffe|Rupert Grint|Emma Watson|Tom Felton|Julie Walters","http://harrypotter.warnerbros.com/harrypotterandthehalf-bloodprince/dvd/index.html","David Yates","Dark Secrets Revealed","witch|broom|school of witchcraft|magic wand|magic broomstick","As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.",153,"Fantasy","Warner Bros.|Heyday Films","7/7/2009",3220,7.3,2009,254100108.5,949276533.3
